,Date,State,Average_Job_Created,Latitude,Longitude
4061,2013-09,OHIO,5303,40.388783000000004,-82.764915
4062,2013-10,OHIO,5330,40.388783000000004,-82.764915
4063,2013-11,OHIO,5355,40.388783000000004,-82.764915
4064,2013-12,OHIO,5341,40.388783000000004,-82.764915
4065,2014-01,OHIO,5180,40.388783000000004,-82.764915
4066,2014-02,OHIO,5203,40.388783000000004,-82.764915
4067,2014-03,OHIO,5238,40.388783000000004,-82.764915
4068,2014-04,OHIO,5319,40.388783000000004,-82.764915
4069,2014-05,OHIO,5391,40.388783000000004,-82.764915
4070,2014-06,OHIO,5379,40.388783000000004,-82.764915
4071,2014-07,OHIO,5348,40.388783000000004,-82.764915
4072,2014-08,OHIO,5378,40.388783000000004,-82.764915
4073,2014-09,OHIO,5384,40.388783000000004,-82.764915
4074,2014-10,OHIO,5423,40.388783000000004,-82.764915
4075,2014-11,OHIO,5442,40.388783000000004,-82.764915
4076,2014-12,OHIO,5437,40.388783000000004,-82.764915
4077,2015-01,OHIO,5273,40.388783000000004,-82.764915
4078,2015-02,OHIO,5295,40.388783000000004,-82.764915
4079,2015-03,OHIO,5322,40.388783000000004,-82.764915
4080,2015-04,OHIO,5403,40.388783000000004,-82.764915
4081,2015-05,OHIO,5473,40.388783000000004,-82.764915
4082,2015-06,OHIO,5460,40.388783000000004,-82.764915
4083,2015-07,OHIO,5445,40.388783000000004,-82.764915
4084,2015-08,OHIO,5456,40.388783000000004,-82.764915
4085,2015-09,OHIO,5453,40.388783000000004,-82.764915
4086,2015-10,OHIO,5494,40.388783000000004,-82.764915
4087,2015-11,OHIO,5505,40.388783000000004,-82.764915
4088,2015-12,OHIO,5498,40.388783000000004,-82.764915
4089,2016-01,OHIO,5346,40.388783000000004,-82.764915
4090,2016-02,OHIO,5369,40.388783000000004,-82.764915
4091,2016-03,OHIO,5401,40.388783000000004,-82.764915
4092,2016-04,OHIO,5479,40.388783000000004,-82.764915
4093,2016-05,OHIO,5522,40.388783000000004,-82.764915
4094,2016-06,OHIO,5504,40.388783000000004,-82.764915
4095,2016-07,OHIO,5496,40.388783000000004,-82.764915
4096,2016-08,OHIO,5501,40.388783000000004,-82.764915
4097,2016-09,OHIO,5514,40.388783000000004,-82.764915
4098,2016-10,OHIO,5541,40.388783000000004,-82.764915
4099,2016-11,OHIO,5560,40.388783000000004,-82.764915
4100,2016-12,OHIO,5534,40.388783000000004,-82.764915
4101,2017-01,OHIO,5404,40.388783000000004,-82.764915
4102,2017-02,OHIO,5427,40.388783000000004,-82.764915
4103,2017-03,OHIO,5455,40.388783000000004,-82.764915
4104,2017-04,OHIO,5515,40.388783000000004,-82.764915
4105,2017-05,OHIO,5562,40.388783000000004,-82.764915
4106,2017-06,OHIO,5564,40.388783000000004,-82.764915
4107,2017-07,OHIO,5532,40.388783000000004,-82.764915
4108,2017-08,OHIO,5546,40.388783000000004,-82.764915
4109,2017-09,OHIO,5543,40.388783000000004,-82.764915
4110,2017-10,OHIO,5582,40.388783000000004,-82.764915
4111,2017-11,OHIO,5596,40.388783000000004,-82.764915
4112,2017-12,OHIO,5577,40.388783000000004,-82.764915
4113,2018-01,OHIO,5434,40.388783000000004,-82.764915
4114,2008-01,OKLAHOMA,1592,35.565342,-96.928917
4115,2008-02,OKLAHOMA,1606,35.565342,-96.928917
4116,2008-03,OKLAHOMA,1618,35.565342,-96.928917
4117,2008-04,OKLAHOMA,1622,35.565342,-96.928917
4118,2008-05,OKLAHOMA,1632,35.565342,-96.928917
4119,2008-06,OKLAHOMA,1618,35.565342,-96.928917
4120,2008-07,OKLAHOMA,1603,35.565342,-96.928917
4121,2008-08,OKLAHOMA,1615,35.565342,-96.928917
4122,2008-09,OKLAHOMA,1626,35.565342,-96.928917
4123,2008-10,OKLAHOMA,1629,35.565342,-96.928917
4124,2008-11,OKLAHOMA,1629,35.565342,-96.928917
4125,2008-12,OKLAHOMA,1627,35.565342,-96.928917
4126,2009-01,OKLAHOMA,1581,35.565342,-96.928917
4127,2009-02,OKLAHOMA,1582,35.565342,-96.928917
4128,2009-03,OKLAHOMA,1585,35.565342,-96.928917
4129,2009-04,OKLAHOMA,1579,35.565342,-96.928917
4130,2009-05,OKLAHOMA,1579,35.565342,-96.928917
4131,2009-06,OKLAHOMA,1568,35.565342,-96.928917
4132,2009-07,OKLAHOMA,1550,35.565342,-96.928917
4133,2009-08,OKLAHOMA,1550,35.565342,-96.928917
4134,2009-09,OKLAHOMA,1557,35.565342,-96.928917
4135,2009-10,OKLAHOMA,1558,35.565342,-96.928917
4136,2009-11,OKLAHOMA,1559,35.565342,-96.928917
4137,2009-12,OKLAHOMA,1557,35.565342,-96.928917
4138,2010-01,OKLAHOMA,1521,35.565342,-96.928917
4139,2010-02,OKLAHOMA,1528,35.565342,-96.928917
4140,2010-03,OKLAHOMA,1544,35.565342,-96.928917
4141,2010-04,OKLAHOMA,1556,35.565342,-96.928917
4142,2010-05,OKLAHOMA,1569,35.565342,-96.928917
4143,2010-06,OKLAHOMA,1564,35.565342,-96.928917
4144,2010-07,OKLAHOMA,1549,35.565342,-96.928917
4145,2010-08,OKLAHOMA,1550,35.565342,-96.928917
4146,2010-09,OKLAHOMA,1558,35.565342,-96.928917
4147,2010-10,OKLAHOMA,1571,35.565342,-96.928917
4148,2010-11,OKLAHOMA,1575,35.565342,-96.928917
4149,2010-12,OKLAHOMA,1580,35.565342,-96.928917
4150,2011-01,OKLAHOMA,1541,35.565342,-96.928917
4151,2011-02,OKLAHOMA,1541,35.565342,-96.928917
4152,2011-03,OKLAHOMA,1564,35.565342,-96.928917
4153,2011-04,OKLAHOMA,1580,35.565342,-96.928917
4154,2011-05,OKLAHOMA,1584,35.565342,-96.928917
4155,2011-06,OKLAHOMA,1578,35.565342,-96.928917
4156,2011-07,OKLAHOMA,1564,35.565342,-96.928917
4157,2011-08,OKLAHOMA,1573,35.565342,-96.928917
4158,2011-09,OKLAHOMA,1594,35.565342,-96.928917
4159,2011-10,OKLAHOMA,1597,35.565342,-96.928917
4160,2011-11,OKLAHOMA,1602,35.565342,-96.928917
4161,2011-12,OKLAHOMA,1607,35.565342,-96.928917
4162,2012-01,OKLAHOMA,1575,35.565342,-96.928917
4163,2012-02,OKLAHOMA,1589,35.565342,-96.928917
4164,2012-03,OKLAHOMA,1602,35.565342,-96.928917
4165,2012-04,OKLAHOMA,1614,35.565342,-96.928917
4166,2012-05,OKLAHOMA,1622,35.565342,-96.928917
4167,2012-06,OKLAHOMA,1617,35.565342,-96.928917
4168,2012-07,OKLAHOMA,1595,35.565342,-96.928917
4169,2012-08,OKLAHOMA,1608,35.565342,-96.928917
4170,2012-09,OKLAHOMA,1621,35.565342,-96.928917
4171,2012-10,OKLAHOMA,1634,35.565342,-96.928917
4172,2012-11,OKLAHOMA,1642,35.565342,-96.928917
4173,2012-12,OKLAHOMA,1644,35.565342,-96.928917
4174,2013-01,OKLAHOMA,1600,35.565342,-96.928917
4175,2013-02,OKLAHOMA,1614,35.565342,-96.928917
4176,2013-03,OKLAHOMA,1626,35.565342,-96.928917
4177,2013-04,OKLAHOMA,1634,35.565342,-96.928917
4178,2013-05,OKLAHOMA,1645,35.565342,-96.928917
4179,2013-06,OKLAHOMA,1636,35.565342,-96.928917
4180,2013-07,OKLAHOMA,1620,35.565342,-96.928917
4181,2013-08,OKLAHOMA,1633,35.565342,-96.928917
4182,2013-09,OKLAHOMA,1645,35.565342,-96.928917
4183,2013-10,OKLAHOMA,1650,35.565342,-96.928917
4184,2013-11,OKLAHOMA,1660,35.565342,-96.928917
4185,2013-12,OKLAHOMA,1654,35.565342,-96.928917
4186,2014-01,OKLAHOMA,1623,35.565342,-96.928917
4187,2014-02,OKLAHOMA,1633,35.565342,-96.928917
4188,2014-03,OKLAHOMA,1643,35.565342,-96.928917
4189,2014-04,OKLAHOMA,1653,35.565342,-96.928917
4190,2014-05,OKLAHOMA,1662,35.565342,-96.928917
4191,2014-06,OKLAHOMA,1654,35.565342,-96.928917
4192,2014-07,OKLAHOMA,1641,35.565342,-96.928917
4193,2014-08,OKLAHOMA,1654,35.565342,-96.928917
4194,2014-09,OKLAHOMA,1664,35.565342,-96.928917
4195,2014-10,OKLAHOMA,1675,35.565342,-96.928917
4196,2014-11,OKLAHOMA,1683,35.565342,-96.928917
4197,2014-12,OKLAHOMA,1687,35.565342,-96.928917
4198,2015-01,OKLAHOMA,1655,35.565342,-96.928917
4199,2015-02,OKLAHOMA,1662,35.565342,-96.928917
4200,2015-03,OKLAHOMA,1664,35.565342,-96.928917
4201,2015-04,OKLAHOMA,1671,35.565342,-96.928917
4202,2015-05,OKLAHOMA,1675,35.565342,-96.928917
4203,2015-06,OKLAHOMA,1666,35.565342,-96.928917
4204,2015-07,OKLAHOMA,1654,35.565342,-96.928917
4205,2015-08,OKLAHOMA,1659,35.565342,-96.928917
4206,2015-09,OKLAHOMA,1669,35.565342,-96.928917
4207,2015-10,OKLAHOMA,1676,35.565342,-96.928917
4208,2015-11,OKLAHOMA,1680,35.565342,-96.928917
4209,2015-12,OKLAHOMA,1678,35.565342,-96.928917
4210,2016-01,OKLAHOMA,1642,35.565342,-96.928917
4211,2016-02,OKLAHOMA,1652,35.565342,-96.928917
4212,2016-03,OKLAHOMA,1654,35.565342,-96.928917
4213,2016-04,OKLAHOMA,1660,35.565342,-96.928917
4214,2016-05,OKLAHOMA,1658,35.565342,-96.928917
4215,2016-06,OKLAHOMA,1646,35.565342,-96.928917
4216,2016-07,OKLAHOMA,1635,35.565342,-96.928917
4217,2016-08,OKLAHOMA,1644,35.565342,-96.928917
4218,2016-09,OKLAHOMA,1657,35.565342,-96.928917
4219,2016-10,OKLAHOMA,1658,35.565342,-96.928917
4220,2016-11,OKLAHOMA,1664,35.565342,-96.928917
4221,2016-12,OKLAHOMA,1665,35.565342,-96.928917
4222,2017-01,OKLAHOMA,1624,35.565342,-96.928917
4223,2017-02,OKLAHOMA,1639,35.565342,-96.928917
4224,2017-03,OKLAHOMA,1650,35.565342,-96.928917
4225,2017-04,OKLAHOMA,1660,35.565342,-96.928917
4226,2017-05,OKLAHOMA,1666,35.565342,-96.928917
4227,2017-06,OKLAHOMA,1666,35.565342,-96.928917
4228,2017-07,OKLAHOMA,1651,35.565342,-96.928917
4229,2017-08,OKLAHOMA,1660,35.565342,-96.928917
4230,2017-09,OKLAHOMA,1676,35.565342,-96.928917
4231,2017-10,OKLAHOMA,1679,35.565342,-96.928917
4232,2017-11,OKLAHOMA,1685,35.565342,-96.928917
4233,2017-12,OKLAHOMA,1688,35.565342,-96.928917
4234,2018-01,OKLAHOMA,1656,35.565342,-96.928917
4235,2008-01,OREGON,1702,44.572021,-122.07093799999998
4236,2008-02,OREGON,1714,44.572021,-122.07093799999998
4237,2008-03,OREGON,1721,44.572021,-122.07093799999998
4238,2008-04,OREGON,1728,44.572021,-122.07093799999998
4239,2008-05,OREGON,1735,44.572021,-122.07093799999998
4240,2008-06,OREGON,1740,44.572021,-122.07093799999998
4241,2008-07,OREGON,1717,44.572021,-122.07093799999998
4242,2008-08,OREGON,1718,44.572021,-122.07093799999998
4243,2008-09,OREGON,1724,44.572021,-122.07093799999998
4244,2008-10,OREGON,1724,44.572021,-122.07093799999998
4245,2008-11,OREGON,1705,44.572021,-122.07093799999998
4246,2008-12,OREGON,1684,44.572021,-122.07093799999998
4247,2009-01,OREGON,1626,44.572021,-122.07093799999998
4248,2009-02,OREGON,1620,44.572021,-122.07093799999998
4249,2009-03,OREGON,1612,44.572021,-122.07093799999998
4250,2009-04,OREGON,1614,44.572021,-122.07093799999998
4251,2009-05,OREGON,1619,44.572021,-122.07093799999998
4252,2009-06,OREGON,1623,44.572021,-122.07093799999998
4253,2009-07,OREGON,1600,44.572021,-122.07093799999998
4254,2009-08,OREGON,1594,44.572021,-122.07093799999998
4255,2009-09,OREGON,1605,44.572021,-122.07093799999998
4256,2009-10,OREGON,1614,44.572021,-122.07093799999998
4257,2009-11,OREGON,1610,44.572021,-122.07093799999998
4258,2009-12,OREGON,1603,44.572021,-122.07093799999998
4259,2010-01,OREGON,1562,44.572021,-122.07093799999998
4260,2010-02,OREGON,1570,44.572021,-122.07093799999998
4261,2010-03,OREGON,1578,44.572021,-122.07093799999998
4262,2010-04,OREGON,1596,44.572021,-122.07093799999998
4263,2010-05,OREGON,1611,44.572021,-122.07093799999998
4264,2010-06,OREGON,1621,44.572021,-122.07093799999998
4265,2010-07,OREGON,1597,44.572021,-122.07093799999998
4266,2010-08,OREGON,1598,44.572021,-122.07093799999998
4267,2010-09,OREGON,1607,44.572021,-122.07093799999998
4268,2010-10,OREGON,1628,44.572021,-122.07093799999998
4269,2010-11,OREGON,1626,44.572021,-122.07093799999998
4270,2010-12,OREGON,1620,44.572021,-122.07093799999998
4271,2011-01,OREGON,1583,44.572021,-122.07093799999998
4272,2011-02,OREGON,1596,44.572021,-122.07093799999998
4273,2011-03,OREGON,1603,44.572021,-122.07093799999998
4274,2011-04,OREGON,1617,44.572021,-122.07093799999998
4275,2011-05,OREGON,1624,44.572021,-122.07093799999998
4276,2011-06,OREGON,1634,44.572021,-122.07093799999998
4277,2011-07,OREGON,1611,44.572021,-122.07093799999998
4278,2011-08,OREGON,1614,44.572021,-122.07093799999998
4279,2011-09,OREGON,1628,44.572021,-122.07093799999998
4280,2011-10,OREGON,1640,44.572021,-122.07093799999998
4281,2011-11,OREGON,1642,44.572021,-122.07093799999998
4282,2011-12,OREGON,1638,44.572021,-122.07093799999998
4283,2012-01,OREGON,1599,44.572021,-122.07093799999998
4284,2012-02,OREGON,1612,44.572021,-122.07093799999998
4285,2012-03,OREGON,1620,44.572021,-122.07093799999998
4286,2012-04,OREGON,1632,44.572021,-122.07093799999998
4287,2012-05,OREGON,1646,44.572021,-122.07093799999998
4288,2012-06,OREGON,1654,44.572021,-122.07093799999998
4289,2012-07,OREGON,1632,44.572021,-122.07093799999998
4290,2012-08,OREGON,1639,44.572021,-122.07093799999998
4291,2012-09,OREGON,1649,44.572021,-122.07093799999998
4292,2012-10,OREGON,1665,44.572021,-122.07093799999998
4293,2012-11,OREGON,1666,44.572021,-122.07093799999998
4294,2012-12,OREGON,1661,44.572021,-122.07093799999998
4295,2013-01,OREGON,1622,44.572021,-122.07093799999998
4296,2013-02,OREGON,1639,44.572021,-122.07093799999998
4297,2013-03,OREGON,1647,44.572021,-122.07093799999998
4298,2013-04,OREGON,1664,44.572021,-122.07093799999998
4299,2013-05,OREGON,1679,44.572021,-122.07093799999998
4300,2013-06,OREGON,1686,44.572021,-122.07093799999998
4301,2013-07,OREGON,1666,44.572021,-122.07093799999998
4302,2013-08,OREGON,1674,44.572021,-122.07093799999998
4303,2013-09,OREGON,1689,44.572021,-122.07093799999998
4304,2013-10,OREGON,1704,44.572021,-122.07093799999998
4305,2013-11,OREGON,1709,44.572021,-122.07093799999998
4306,2013-12,OREGON,1705,44.572021,-122.07093799999998
4307,2014-01,OREGON,1673,44.572021,-122.07093799999998
4308,2014-02,OREGON,1681,44.572021,-122.07093799999998
4309,2014-03,OREGON,1693,44.572021,-122.07093799999998
4310,2014-04,OREGON,1710,44.572021,-122.07093799999998
4311,2014-05,OREGON,1724,44.572021,-122.07093799999998
4312,2014-06,OREGON,1734,44.572021,-122.07093799999998
4313,2014-07,OREGON,1714,44.572021,-122.07093799999998
4314,2014-08,OREGON,1722,44.572021,-122.07093799999998
4315,2014-09,OREGON,1738,44.572021,-122.07093799999998
4316,2014-10,OREGON,1753,44.572021,-122.07093799999998
4317,2014-11,OREGON,1758,44.572021,-122.07093799999998
4318,2014-12,OREGON,1759,44.572021,-122.07093799999998
4319,2015-01,OREGON,1725,44.572021,-122.07093799999998
4320,2015-02,OREGON,1740,44.572021,-122.07093799999998
4321,2015-03,OREGON,1750,44.572021,-122.07093799999998
4322,2015-04,OREGON,1772,44.572021,-122.07093799999998
4323,2015-05,OREGON,1786,44.572021,-122.07093799999998
4324,2015-06,OREGON,1797,44.572021,-122.07093799999998
4325,2015-07,OREGON,1776,44.572021,-122.07093799999998
4326,2015-08,OREGON,1781,44.572021,-122.07093799999998
4327,2015-09,OREGON,1794,44.572021,-122.07093799999998
4328,2015-10,OREGON,1813,44.572021,-122.07093799999998
4329,2015-11,OREGON,1817,44.572021,-122.07093799999998
4330,2015-12,OREGON,1817,44.572021,-122.07093799999998
4331,2016-01,OREGON,1782,44.572021,-122.07093799999998
4332,2016-02,OREGON,1801,44.572021,-122.07093799999998
4333,2016-03,OREGON,1811,44.572021,-122.07093799999998
4334,2016-04,OREGON,1827,44.572021,-122.07093799999998
4335,2016-05,OREGON,1837,44.572021,-122.07093799999998
4336,2016-06,OREGON,1846,44.572021,-122.07093799999998
4337,2016-07,OREGON,1825,44.572021,-122.07093799999998
4338,2016-08,OREGON,1833,44.572021,-122.07093799999998
4339,2016-09,OREGON,1847,44.572021,-122.07093799999998
4340,2016-10,OREGON,1861,44.572021,-122.07093799999998
4341,2016-11,OREGON,1867,44.572021,-122.07093799999998
4342,2016-12,OREGON,1860,44.572021,-122.07093799999998
4343,2017-01,OREGON,1815,44.572021,-122.07093799999998
4344,2017-02,OREGON,1842,44.572021,-122.07093799999998
4345,2017-03,OREGON,1853,44.572021,-122.07093799999998
4346,2017-04,OREGON,1871,44.572021,-122.07093799999998
4347,2017-05,OREGON,1882,44.572021,-122.07093799999998
4348,2017-06,OREGON,1896,44.572021,-122.07093799999998
4349,2017-07,OREGON,1871,44.572021,-122.07093799999998
4350,2017-08,OREGON,1876,44.572021,-122.07093799999998
4351,2017-09,OREGON,1886,44.572021,-122.07093799999998
4352,2017-10,OREGON,1899,44.572021,-122.07093799999998
4353,2017-11,OREGON,1905,44.572021,-122.07093799999998
4354,2017-12,OREGON,1902,44.572021,-122.07093799999998
4355,2018-01,OREGON,1871,44.572021,-122.07093799999998
4356,2008-01,SOUTH CAROLINA,1916,33.856891999999995,-80.94500699999999
4357,2008-02,SOUTH CAROLINA,1927,33.856891999999995,-80.94500699999999
4358,2008-03,SOUTH CAROLINA,1942,33.856891999999995,-80.94500699999999
4359,2008-04,SOUTH CAROLINA,1946,33.856891999999995,-80.94500699999999
4360,2008-05,SOUTH CAROLINA,1960,33.856891999999995,-80.94500699999999
4361,2008-06,SOUTH CAROLINA,1953,33.856891999999995,-80.94500699999999
4362,2008-07,SOUTH CAROLINA,1918,33.856891999999995,-80.94500699999999
4363,2008-08,SOUTH CAROLINA,1919,33.856891999999995,-80.94500699999999
4364,2008-09,SOUTH CAROLINA,1923,33.856891999999995,-80.94500699999999
4365,2008-10,SOUTH CAROLINA,1912,33.856891999999995,-80.94500699999999
4366,2008-11,SOUTH CAROLINA,1905,33.856891999999995,-80.94500699999999
4367,2008-12,SOUTH CAROLINA,1888,33.856891999999995,-80.94500699999999
4368,2009-01,SOUTH CAROLINA,1826,33.856891999999995,-80.94500699999999
4369,2009-02,SOUTH CAROLINA,1822,33.856891999999995,-80.94500699999999
4370,2009-03,SOUTH CAROLINA,1826,33.856891999999995,-80.94500699999999
4371,2009-04,SOUTH CAROLINA,1830,33.856891999999995,-80.94500699999999
4372,2009-05,SOUTH CAROLINA,1834,33.856891999999995,-80.94500699999999
4373,2009-06,SOUTH CAROLINA,1825,33.856891999999995,-80.94500699999999
4374,2009-07,SOUTH CAROLINA,1802,33.856891999999995,-80.94500699999999
4375,2009-08,SOUTH CAROLINA,1803,33.856891999999995,-80.94500699999999
4376,2009-09,SOUTH CAROLINA,1801,33.856891999999995,-80.94500699999999
4377,2009-10,SOUTH CAROLINA,1800,33.856891999999995,-80.94500699999999
4378,2009-11,SOUTH CAROLINA,1802,33.856891999999995,-80.94500699999999
4379,2009-12,SOUTH CAROLINA,1795,33.856891999999995,-80.94500699999999
4380,2010-01,SOUTH CAROLINA,1760,33.856891999999995,-80.94500699999999
4381,2010-02,SOUTH CAROLINA,1771,33.856891999999995,-80.94500699999999
4382,2010-03,SOUTH CAROLINA,1789,33.856891999999995,-80.94500699999999
4383,2010-04,SOUTH CAROLINA,1816,33.856891999999995,-80.94500699999999
4384,2010-05,SOUTH CAROLINA,1837,33.856891999999995,-80.94500699999999
4385,2010-06,SOUTH CAROLINA,1832,33.856891999999995,-80.94500699999999
4386,2010-07,SOUTH CAROLINA,1816,33.856891999999995,-80.94500699999999
4387,2010-08,SOUTH CAROLINA,1821,33.856891999999995,-80.94500699999999
4388,2010-09,SOUTH CAROLINA,1817,33.856891999999995,-80.94500699999999
4389,2010-10,SOUTH CAROLINA,1822,33.856891999999995,-80.94500699999999
4390,2010-11,SOUTH CAROLINA,1826,33.856891999999995,-80.94500699999999
4391,2010-12,SOUTH CAROLINA,1825,33.856891999999995,-80.94500699999999
4392,2011-01,SOUTH CAROLINA,1779,33.856891999999995,-80.94500699999999
4393,2011-02,SOUTH CAROLINA,1798,33.856891999999995,-80.94500699999999
4394,2011-03,SOUTH CAROLINA,1819,33.856891999999995,-80.94500699999999
4395,2011-04,SOUTH CAROLINA,1842,33.856891999999995,-80.94500699999999
4396,2011-05,SOUTH CAROLINA,1851,33.856891999999995,-80.94500699999999
4397,2011-06,SOUTH CAROLINA,1850,33.856891999999995,-80.94500699999999
4398,2011-07,SOUTH CAROLINA,1833,33.856891999999995,-80.94500699999999
4399,2011-08,SOUTH CAROLINA,1839,33.856891999999995,-80.94500699999999
4400,2011-09,SOUTH CAROLINA,1841,33.856891999999995,-80.94500699999999
4401,2011-10,SOUTH CAROLINA,1840,33.856891999999995,-80.94500699999999
4402,2011-11,SOUTH CAROLINA,1847,33.856891999999995,-80.94500699999999
4403,2011-12,SOUTH CAROLINA,1846,33.856891999999995,-80.94500699999999
4404,2012-01,SOUTH CAROLINA,1813,33.856891999999995,-80.94500699999999
4405,2012-02,SOUTH CAROLINA,1830,33.856891999999995,-80.94500699999999
4406,2012-03,SOUTH CAROLINA,1851,33.856891999999995,-80.94500699999999
4407,2012-04,SOUTH CAROLINA,1866,33.856891999999995,-80.94500699999999
4408,2012-05,SOUTH CAROLINA,1877,33.856891999999995,-80.94500699999999
4409,2012-06,SOUTH CAROLINA,1881,33.856891999999995,-80.94500699999999
4410,2012-07,SOUTH CAROLINA,1859,33.856891999999995,-80.94500699999999
4411,2012-08,SOUTH CAROLINA,1866,33.856891999999995,-80.94500699999999
4412,2012-09,SOUTH CAROLINA,1870,33.856891999999995,-80.94500699999999
4413,2012-10,SOUTH CAROLINA,1874,33.856891999999995,-80.94500699999999
4414,2012-11,SOUTH CAROLINA,1891,33.856891999999995,-80.94500699999999
4415,2012-12,SOUTH CAROLINA,1887,33.856891999999995,-80.94500699999999
4416,2013-01,SOUTH CAROLINA,1844,33.856891999999995,-80.94500699999999
4417,2013-02,SOUTH CAROLINA,1860,33.856891999999995,-80.94500699999999
4418,2013-03,SOUTH CAROLINA,1878,33.856891999999995,-80.94500699999999
4419,2013-04,SOUTH CAROLINA,1897,33.856891999999995,-80.94500699999999
4420,2013-05,SOUTH CAROLINA,1911,33.856891999999995,-80.94500699999999
4421,2013-06,SOUTH CAROLINA,1917,33.856891999999995,-80.94500699999999
4422,2013-07,SOUTH CAROLINA,1899,33.856891999999995,-80.94500699999999
4423,2013-08,SOUTH CAROLINA,1906,33.856891999999995,-80.94500699999999
4424,2013-09,SOUTH CAROLINA,1912,33.856891999999995,-80.94500699999999
4425,2013-10,SOUTH CAROLINA,1919,33.856891999999995,-80.94500699999999
4426,2013-11,SOUTH CAROLINA,1932,33.856891999999995,-80.94500699999999
4427,2013-12,SOUTH CAROLINA,1933,33.856891999999995,-80.94500699999999
4428,2014-01,SOUTH CAROLINA,1891,33.856891999999995,-80.94500699999999
4429,2014-02,SOUTH CAROLINA,1898,33.856891999999995,-80.94500699999999
4430,2014-03,SOUTH CAROLINA,1928,33.856891999999995,-80.94500699999999
4431,2014-04,SOUTH CAROLINA,1951,33.856891999999995,-80.94500699999999
4432,2014-05,SOUTH CAROLINA,1966,33.856891999999995,-80.94500699999999
4433,2014-06,SOUTH CAROLINA,1968,33.856891999999995,-80.94500699999999
4434,2014-07,SOUTH CAROLINA,1945,33.856891999999995,-80.94500699999999
4435,2014-08,SOUTH CAROLINA,1953,33.856891999999995,-80.94500699999999
4436,2014-09,SOUTH CAROLINA,1960,33.856891999999995,-80.94500699999999
4437,2014-10,SOUTH CAROLINA,1972,33.856891999999995,-80.94500699999999
4438,2014-11,SOUTH CAROLINA,1987,33.856891999999995,-80.94500699999999
4439,2014-12,SOUTH CAROLINA,1990,33.856891999999995,-80.94500699999999
4440,2015-01,SOUTH CAROLINA,1944,33.856891999999995,-80.94500699999999
4441,2015-02,SOUTH CAROLINA,1960,33.856891999999995,-80.94500699999999
4442,2015-03,SOUTH CAROLINA,1979,33.856891999999995,-80.94500699999999
4443,2015-04,SOUTH CAROLINA,1998,33.856891999999995,-80.94500699999999
4444,2015-05,SOUTH CAROLINA,2016,33.856891999999995,-80.94500699999999
4445,2015-06,SOUTH CAROLINA,2021,33.856891999999995,-80.94500699999999
4446,2015-07,SOUTH CAROLINA,2008,33.856891999999995,-80.94500699999999
4447,2015-08,SOUTH CAROLINA,2014,33.856891999999995,-80.94500699999999
4448,2015-09,SOUTH CAROLINA,2016,33.856891999999995,-80.94500699999999
4449,2015-10,SOUTH CAROLINA,2031,33.856891999999995,-80.94500699999999
4450,2015-11,SOUTH CAROLINA,2042,33.856891999999995,-80.94500699999999
4451,2015-12,SOUTH CAROLINA,2046,33.856891999999995,-80.94500699999999
4452,2016-01,SOUTH CAROLINA,1997,33.856891999999995,-80.94500699999999
4453,2016-02,SOUTH CAROLINA,2015,33.856891999999995,-80.94500699999999
4454,2016-03,SOUTH CAROLINA,2033,33.856891999999995,-80.94500699999999
4455,2016-04,SOUTH CAROLINA,2057,33.856891999999995,-80.94500699999999
4456,2016-05,SOUTH CAROLINA,2068,33.856891999999995,-80.94500699999999
4457,2016-06,SOUTH CAROLINA,2068,33.856891999999995,-80.94500699999999
4458,2016-07,SOUTH CAROLINA,2058,33.856891999999995,-80.94500699999999
4459,2016-08,SOUTH CAROLINA,2063,33.856891999999995,-80.94500699999999
4460,2016-09,SOUTH CAROLINA,2068,33.856891999999995,-80.94500699999999
4461,2016-10,SOUTH CAROLINA,2063,33.856891999999995,-80.94500699999999
4462,2016-11,SOUTH CAROLINA,2084,33.856891999999995,-80.94500699999999
4463,2016-12,SOUTH CAROLINA,2085,33.856891999999995,-80.94500699999999
4464,2017-01,SOUTH CAROLINA,2046,33.856891999999995,-80.94500699999999
4465,2017-02,SOUTH CAROLINA,2063,33.856891999999995,-80.94500699999999
4466,2017-03,SOUTH CAROLINA,2080,33.856891999999995,-80.94500699999999
4467,2017-04,SOUTH CAROLINA,2093,33.856891999999995,-80.94500699999999
4468,2017-05,SOUTH CAROLINA,2106,33.856891999999995,-80.94500699999999
4469,2017-06,SOUTH CAROLINA,2113,33.856891999999995,-80.94500699999999
4470,2017-07,SOUTH CAROLINA,2097,33.856891999999995,-80.94500699999999
4471,2017-08,SOUTH CAROLINA,2096,33.856891999999995,-80.94500699999999
4472,2017-09,SOUTH CAROLINA,2091,33.856891999999995,-80.94500699999999
4473,2017-10,SOUTH CAROLINA,2105,33.856891999999995,-80.94500699999999
4474,2017-11,SOUTH CAROLINA,2122,33.856891999999995,-80.94500699999999
4475,2017-12,SOUTH CAROLINA,2121,33.856891999999995,-80.94500699999999
4476,2018-01,SOUTH CAROLINA,2101,33.856891999999995,-80.94500699999999
4477,2008-01,SOUTH DAKOTA,399,44.299782,-99.438828
4478,2008-02,SOUTH DAKOTA,401,44.299782,-99.438828
4479,2008-03,SOUTH DAKOTA,403,44.299782,-99.438828
4480,2008-04,SOUTH DAKOTA,407,44.299782,-99.438828
